Id,PostTypeId,CreationDate,Score,OwnerUserId
630,2,2014-06-30T04:00:35.077,1,609.0
634,1,2014-06-30T09:43:01.940,10,1271.0
635,2,2014-06-30T10:47:06.453,4,21.0
636,1,2014-06-30T12:05:38.597,3,1273.0
637,2,2014-06-30T13:56:10.753,2,1085.0
640,1,2014-06-30T20:51:58.640,5,684.0
641,1,2014-06-30T21:02:05.053,21,684.0
642,2,2014-06-30T23:10:53.397,4,159.0
643,2,2014-07-01T08:04:30.127,5,127.0
644,1,2014-07-01T13:44:23.290,10,754.0
645,2,2014-07-01T17:01:12.263,5,178.0
646,1,2014-07-01T17:03:31.907,2,1283.0
648,2,2014-07-01T18:48:13.757,3,984.0
649,2,2014-07-01T23:11:35.627,12,984.0
650,2,2014-07-02T08:40:09.773,2,172.0
651,2,2014-07-02T08:50:55.980,2,172.0
652,2,2014-07-02T08:58:25.413,5,172.0
653,1,2014-07-02T13:40:27.000,4,133.0
654,2,2014-07-02T14:14:22.593,7,964.0
655,1,2014-07-02T14:40:55.413,10,1300.0
656,2,2014-07-02T15:52:44.470,2,1301.0
657,1,2014-07-02T16:41:47.467,4,133.0
658,1,2014-07-02T20:54:53.767,10,1306.0
659,2,2014-07-03T08:00:10.823,6,1289.0
660,1,2014-07-03T10:49:50.993,7,1235.0
661,1,2014-07-03T14:18:14.387,2,1314.0
662,1,2014-07-03T16:11:22.637,31,1315.0
663,2,2014-07-03T17:06:13.143,14,375.0
664,1,2014-07-03T17:11:01.770,11,1319.0
665,2,2014-07-03T17:52:00.963,4,1111.0
666,2,2014-07-03T18:36:36.050,3,786.0
667,2,2014-07-03T20:47:20.147,7,984.0
668,2,2014-07-03T20:51:59.510,5,1329.0
669,2,2014-07-03T23:00:42.350,6,548.0
670,1,2014-07-04T02:31:42.080,3,1334.0
671,1,2014-07-04T05:12:44.707,8,870.0
672,2,2014-07-04T06:46:19.180,5,609.0
675,2,2014-07-04T22:46:32.130,11,1279.0
676,2,2014-07-05T14:48:10.570,7,1355.0
677,1,2014-07-05T15:01:43.940,7,974.0
678,1,2014-07-05T16:10:21.580,40,1097.0
679,1,2014-07-05T16:20:17.963,8,1097.0
680,2,2014-07-06T00:01:41.327,6,1279.0
682,2,2014-07-06T14:01:57.467,6,1360.0
683,1,2014-07-07T09:34:36.950,11,906.0
684,2,2014-07-07T10:25:55.323,7,1367.0
685,1,2014-07-07T11:43:48.430,5,1273.0
686,2,2014-07-07T13:23:28.220,3,574.0
687,2,2014-07-07T14:15:51.117,7,548.0
688,2,2014-07-07T14:41:59.523,2,1367.0
689,2,2014-07-07T15:36:40.960,53,548.0
690,2,2014-07-07T18:06:24.583,2,1301.0
691,2,2014-07-07T18:20:36.090,6,1301.0
692,2,2014-07-07T18:28:50.420,4,1301.0
693,2,2014-07-07T18:36:23.430,7,1301.0
694,1,2014-07-07T19:17:04.973,150,989.0
695,2,2014-07-07T19:55:51.057,132,684.0
697,1,2014-07-07T21:26:36.830,1,199.0
698,2,2014-07-08T02:08:04.560,5,1379.0
699,2,2014-07-08T06:40:36.923,4,1384.0
700,1,2014-07-08T07:29:34.167,7,1386.0
701,1,2014-07-08T07:37:57.123,4,645.0
702,2,2014-07-08T09:18:17.990,2,1367.0
703,2,2014-07-08T10:36:44.220,23,1390.0
704,1,2014-07-08T13:45:07.583,11,728.0
705,2,2014-07-08T14:32:55.827,4,1399.0
707,2,2014-07-09T00:37:51.167,5,684.0
708,2,2014-07-09T00:44:28.207,4,84.0
709,2,2014-07-09T07:08:34.740,2,1131.0
710,1,2014-07-09T11:05:40.813,1,979.0
711,1,2014-07-09T12:22:22.400,71,836.0
712,2,2014-07-09T13:07:13.303,56,984.0
713,1,2014-07-09T17:51:40.583,3,1314.0
714,2,2014-07-10T08:38:43.353,6,2433.0
715,2,2014-07-10T09:16:39.937,2,434.0
716,1,2014-07-10T10:07:13.523,22,989.0
717,1,2014-07-10T11:55:49.637,6,133.0
718,2,2014-07-10T15:43:53.177,20,684.0
719,2,2014-07-10T22:42:13.720,4,2443.0
720,2,2014-07-10T23:38:58.153,2,434.0
721,2,2014-07-11T01:28:24.957,7,548.0
722,2,2014-07-11T09:49:32.933,23,2452.0
723,2,2014-07-11T11:32:13.550,2,127.0
724,2,2014-07-11T14:13:30.403,4,172.0
725,2,2014-07-11T14:27:01.603,0,172.0
726,1,2014-07-11T21:09:58.873,6,2458.0
727,2,2014-07-11T21:35:22.677,3,2459.0
728,2,2014-07-11T22:03:31.950,4,2452.0
729,2,2014-07-11T23:08:16.267,5,375.0
730,1,2014-07-12T17:25:52.907,13,84.0
731,1,2014-07-13T09:04:39.703,60,2471.0
732,2,2014-07-13T09:58:16.387,38,1279.0
733,2,2014-07-13T12:24:36.430,5,471.0
734,2,2014-07-14T12:08:13.373,3,21.0
735,2,2014-07-14T13:06:05.523,3,1367.0
736,1,2014-07-14T13:53:28.437,10,802.0
737,2,2014-07-14T15:58:42.517,1,2485.0
739,1,2014-07-14T19:02:01.670,24,2489.0
740,2,2014-07-14T19:06:44.090,5,1350.0
741,2,2014-07-15T04:39:11.670,6,381.0
742,2,2014-07-15T06:19:31.820,30,2452.0
743,2,2014-07-15T09:30:02.183,9,791.0
744,1,2014-07-15T21:30:11.600,84,2507.0
745,1,2014-07-16T00:06:02.160,3,989.0
746,2,2014-07-16T03:32:16.270,5,2452.0
747,2,2014-07-16T06:45:36.740,5,791.0
748,1,2014-07-16T07:47:48.603,7,2511.0
749,1,2014-07-16T09:24:51.780,37,728.0
750,1,2014-07-16T09:49:15.933,22,1387.0
751,2,2014-07-16T10:42:55.793,12,941.0
752,2,2014-07-16T11:07:56.467,3,2452.0
753,2,2014-07-16T13:05:41.123,2,2489.0
754,2,2014-07-16T14:22:38.677,2,2513.0
755,2,2014-07-16T17:34:24.880,5,984.0
756,2,2014-07-16T18:15:42.343,34,2515.0
757,2,2014-07-16T18:26:54.233,3,325.0
758,1,2014-07-16T20:09:08.640,63,895.0
759,2,2014-07-17T06:02:04.813,51,2452.0
760,1,2014-07-17T09:26:11.833,2,1315.0
761,1,2014-07-17T09:50:41.437,67,2533.0
762,1,2014-07-17T10:04:29.797,11,131.0
763,2,2014-07-17T10:26:45.547,2,1329.0
764,2,2014-07-17T12:34:11.397,11,802.0
766,2,2014-07-17T14:07:12.643,4,159.0
767,2,2014-07-17T14:28:38.207,20,2544.0
773,2,2014-07-17T20:02:11.227,83,154.0
774,2,2014-07-18T04:50:58.287,2,2452.0
775,2,2014-07-18T07:43:56.823,14,2575.0
776,2,2014-07-18T15:24:38.007,2,2583.0
777,1,2014-07-18T22:29:05.017,2,2599.0
778,1,2014-07-18T22:34:48.080,14,890.0
779,2,2014-07-18T22:59:39.100,2,2600.0
780,2,2014-07-19T02:19:46.530,17,2452.0
781,2,2014-07-19T03:29:02.647,18,548.0
782,2,2014-07-19T03:42:34.433,1,2452.0
783,1,2014-07-19T05:27:22.773,11,2604.0
784,1,2014-07-19T18:31:36.573,6,989.0
785,2,2014-07-19T18:47:38.787,1,941.0
786,1,2014-07-19T20:46:52.740,10,2567.0
787,1,2014-07-19T20:51:58.527,3,2614.0
788,2,2014-07-20T21:37:27.857,1,434.0
789,2,2014-07-20T23:54:09.070,7,802.0
790,2,2014-07-21T00:35:13.440,4,381.0
791,1,2014-07-21T09:00:04.917,8,921.0
792,2,2014-07-21T11:59:49.203,3,743.0
793,1,2014-07-21T13:41:13.427,21,2643.0
794,2,2014-07-21T15:35:59.540,9,2648.0
795,2,2014-07-21T16:15:07.010,1,375.0
796,2,2014-07-21T16:58:22.660,14,2433.0
797,2,2014-07-21T19:06:43.223,26,548.0
798,2,2014-07-21T20:42:00.143,2,381.0
799,2,2014-07-21T21:17:07.303,5,381.0
800,2,2014-07-21T21:29:26.270,4,381.0
801,2,2014-07-21T21:32:12.963,4,2433.0
802,1,2014-07-21T23:53:11.120,13,1163.0
803,2,2014-07-22T00:06:10.500,1,381.0
804,1,2014-07-22T01:12:03.860,4,1117.0
805,2,2014-07-22T02:27:43.710,1,2452.0
806,1,2014-07-22T03:43:20.327,98,2653.0
807,2,2014-07-22T04:10:18.353,84,548.0
808,1,2014-07-22T08:39:33.810,11,1117.0
809,2,2014-07-22T09:03:49.270,1,2452.0
810,1,2014-07-22T12:29:10.050,59,2661.0
811,2,2014-07-22T14:22:49.137,41,2513.0
812,1,2014-07-22T15:17:04.810,28,192.0
813,2,2014-07-22T15:44:04.160,8,471.0
814,2,2014-07-22T16:40:17.733,22,2452.0
815,1,2014-07-22T19:20:47.580,5,906.0
816,2,2014-07-22T21:12:08.333,9,2668.0
818,2,2014-07-23T05:29:06.903,8,941.0
819,2,2014-07-23T07:01:01.140,7,471.0
820,1,2014-07-23T08:06:21.417,7,95.0
821,2,2014-07-23T12:57:37.073,7,471.0
822,2,2014-07-23T13:49:01.423,4,178.0
823,1,2014-07-23T14:04:31.057,18,95.0
824,2,2014-07-23T15:46:48.977,1,1279.0
825,1,2014-07-24T00:01:40.760,5,1192.0
826,2,2014-07-24T00:34:41.130,-1,325.0
827,2,2014-07-24T02:23:23.703,4,548.0
828,2,2014-07-24T03:31:32.087,4,192.0
829,1,2014-07-24T06:26:07.290,4,1314.0
830,2,2014-07-24T07:00:13.187,2,471.0
831,1,2014-07-24T07:38:07.163,5,366.0
832,1,2014-07-24T14:04:09.533,7,2702.0
833,2,2014-07-24T21:14:45.793,1,325.0
834,1,2014-07-25T00:58:12.253,17,1131.0
835,2,2014-07-25T03:05:38.107,4,2711.0
836,2,2014-07-25T04:54:07.787,17,2452.0
837,2,2014-07-25T12:59:00.850,1,471.0
838,1,2014-07-24T06:34:50.083,3,1314.0
839,2,2014-07-25T09:05:09.493,0,63174.0
840,1,2014-07-25T17:18:21.393,2,974.0
841,2,2014-07-25T18:12:49.847,5,381.0
842,1,2014-07-25T18:36:31.340,28,2725.0
843,2,2014-07-25T20:50:14.540,29,2452.0
844,1,2014-07-25T21:03:44.663,7,2726.0
845,2,2014-07-26T00:11:03.637,10,1279.0
846,2,2014-07-26T01:12:08.167,6,1279.0
847,2,2014-07-26T08:37:52.823,3,816.0
848,2,2014-07-26T16:04:25.363,71,924.0
849,2,2014-07-26T21:03:13.470,2,2575.0
850,2,2014-07-27T03:58:22.907,6,548.0
851,1,2014-07-27T21:54:05.003,6,2744.0
853,1,2014-07-28T07:19:49.877,13,2750.0
854,2,2014-07-28T08:36:53.633,5,791.0
855,2,2014-07-28T12:07:25.573,4,2452.0
858,2,2014-07-28T14:48:37.743,6,684.0
859,1,2014-07-28T16:17:49.823,8,2643.0
860,2,2014-07-28T16:23:39.600,1,1241.0
862,2,2014-07-28T17:33:43.280,5,82.0
863,2,2014-07-29T13:43:39.060,13,1279.0
864,2,2014-07-30T07:49:14.467,2,381.0
865,1,2014-07-30T10:24:54.180,1,988.0
866,1,2014-07-30T11:45:08.313,12,2781.0
867,1,2014-07-30T13:55:36.187,3,2785.0
868,2,2014-07-30T15:32:44.557,4,2787.0
869,1,2014-07-30T16:27:45.177,33,2790.0
870,2,2014-07-30T17:42:09.797,3,381.0
871,2,2014-07-30T17:53:40.330,18,684.0
872,1,2014-07-30T18:45:13.790,8,2792.0
873,2,2014-07-30T19:15:09.383,9,375.0
875,2,2014-07-30T23:40:54.700,2,609.0
876,2,2014-07-31T16:39:37.127,3,1241.0
877,1,2014-07-31T18:52:56.307,8,2798.0
878,2,2014-07-31T23:03:33.767,7,1279.0
879,2,2014-08-01T06:03:47.700,6,434.0
880,2,2014-08-01T12:27:41.580,6,172.0
881,2,2014-08-01T14:08:13.043,7,1279.0
882,2,2014-08-01T14:10:38.267,3,403.0
883,1,2014-08-01T18:13:06.063,3,2614.0
884,2,2014-08-01T18:16:57.543,1,2614.0
886,2,2014-08-01T23:21:34.360,4,2452.0
887,1,2014-08-02T00:07:09.267,1,776.0
888,2,2014-08-02T04:21:49.927,0,2452.0
889,2,2014-08-02T04:54:14.757,2,2666.0
890,2,2014-08-02T14:55:37.347,1,2809.0
893,1,2014-08-03T13:07:24.143,132,1151.0
895,1,2014-08-03T16:09:35.750,4,2756.0
896,1,2014-08-03T16:38:38.853,4,2817.0
897,2,2014-08-03T20:21:08.150,3,587.0
898,2,2014-08-04T09:42:03.590,128,816.0
899,2,2014-08-04T09:48:09.660,1,816.0
900,2,2014-08-04T15:48:29.757,4,2574.0
901,2,2014-08-04T15:59:12.573,6,548.0
902,1,2014-08-04T19:10:57.187,4,1097.0
903,1,2014-08-04T22:27:10.837,15,2830.0
905,2,2014-08-04T19:28:38.173,9,1156.0
906,2,2014-08-04T23:37:27.877,2,1156.0
907,2,2014-08-05T07:17:34.750,16,2452.0
908,2,2014-08-05T08:09:17.240,6,2452.0
909,2,2014-08-05T08:12:15.647,10,816.0
910,2,2014-08-05T09:07:42.393,13,2574.0
911,2,2014-08-05T10:15:33.713,1,108.0
912,2,2014-08-05T12:29:05.300,8,1156.0
913,2,2014-08-05T12:58:16.000,4,1156.0
915,1,2014-08-05T18:36:12.753,10,2841.0
916,2,2014-08-05T20:24:09.200,6,172.0
917,1,2014-08-05T20:45:01.383,12,802.0
918,2,2014-08-05T22:34:04.550,11,2452.0
919,1,2014-08-06T08:41:44.967,9,97.0
920,1,2014-08-06T09:02:01.033,1,979.0
921,1,2014-08-06T09:03:20.857,3,97.0
922,1,2014-08-06T09:08:08.113,3,2850.0
923,2,2014-08-06T09:08:12.117,3,979.0
924,2,2014-08-06T12:16:22.850,4,802.0
925,2,2014-08-06T12:27:31.277,1,984.0
926,2,2014-08-06T13:42:54.083,7,2853.0
927,1,2014-08-06T15:07:07.457,2,2854.0
928,2,2014-08-06T15:10:59.600,0,2854.0
929,2,2014-08-06T17:07:17.520,1,802.0
930,2,2014-08-06T18:17:29.700,0,2838.0
931,2,2014-08-06T23:37:15.293,2,2724.0
932,2,2014-08-07T03:15:09.933,4,2817.0
933,2,2014-08-07T09:33:50.817,1,2861.0
934,1,2014-08-07T10:45:38.557,4,2533.0
935,2,2014-08-07T12:46:25.123,5,2863.0
936,1,2014-08-07T15:12:48.617,-1,2792.0
937,1,2014-08-07T15:33:43.793,60,2854.0
938,2,2014-08-07T17:49:05.640,3,172.0
939,2,2014-08-07T17:53:06.970,5,172.0
940,1,2014-08-07T22:30:52.913,4,2873.0
941,2,2014-08-08T00:15:05.527,2,2452.0
942,2,2014-08-08T00:25:04.210,5,1156.0
944,2,2014-08-08T07:12:52.680,2,816.0
945,1,2014-08-08T10:01:25.400,5,2878.0
946,1,2014-08-08T13:44:52.803,2,2883.0
947,2,2014-08-08T13:53:36.847,8,1279.0
948,1,2014-08-08T16:49:13.850,1,1281.0
949,1,2014-08-08T17:32:48.377,2,2433.0
950,2,2014-08-08T19:23:33.637,0,2841.0
951,2,2014-08-08T20:46:58.493,5,1279.0
954,1,2014-08-11T07:59:22.780,4,979.0
955,1,2014-08-11T12:25:47.700,8,979.0
956,2,2014-08-11T12:48:52.320,1,2910.0
957,1,2014-08-11T15:19:02.047,2,989.0
958,2,2014-08-11T16:05:02.197,1,2912.0
959,2,2014-08-11T18:33:37.023,7,2913.0
961,1,2014-08-11T21:13:36.230,8,1279.0
962,1,2014-08-12T03:50:52.303,30,2916.0
963,1,2014-08-12T07:57:03.283,14,2920.0
964,2,2014-08-12T07:59:13.060,4,2920.0
965,1,2014-08-12T08:54:34.903,1,2923.0
966,2,2014-08-12T09:52:01.153,35,21.0
967,2,2014-08-12T12:40:44.907,4,1279.0
968,1,2014-08-12T17:11:45.447,4,2928.0
969,2,2014-08-13T14:18:58.917,1,2928.0
972,1,2014-08-13T20:30:18.143,1,2948.0
973,1,2014-08-13T20:53:15.443,3,2949.0
974,1,2014-08-14T00:50:51.103,23,1242.0
975,2,2014-08-14T04:28:36.933,17,2452.0
976,2,2014-08-14T17:28:40.453,5,1237.0
977,1,2014-08-14T19:09:29.523,11,725.0
978,2,2014-08-14T21:38:57.630,15,819.0
979,1,2014-08-15T13:10:20.937,17,2958.0
980,2,2014-08-15T14:00:14.927,13,2452.0
981,2,2014-08-15T20:22:11.750,3,2958.0
982,2,2014-08-16T10:25:19.687,9,924.0
985,1,2014-08-16T11:05:43.353,5,2916.0
986,2,2014-08-17T14:17:41.307,2,2978.0
987,1,2014-08-17T17:29:44.123,26,2979.0
988,2,2014-08-18T08:49:11.933,2,2985.0
989,1,2014-08-18T10:46:57.360,117,793.0
990,2,2014-08-18T11:33:32.617,2,2987.0
991,2,2014-08-18T13:35:28.000,10,1279.0
992,1,2014-08-18T14:56:13.800,10,1241.0
993,2,2014-08-18T16:28:02.147,0,2853.0
994,2,2014-08-18T17:05:19.957,4,1256.0
995,2,2014-08-18T17:25:27.007,1,964.0
996,2,2014-08-19T00:56:40.890,99,2997.0
997,1,2014-08-19T03:41:24.207,7,2972.0
998,2,2014-08-19T13:33:32.453,34,2969.0
999,2,2014-08-19T14:13:07.147,7,1237.0
1000,2,2014-08-19T15:21:57.833,3,2969.0
1001,2,2014-08-19T15:47:29.413,5,525.0
1002,1,2014-08-19T17:50:52.583,10,2861.0
1003,1,2014-08-19T18:59:03.013,3,1097.0
1005,2,2014-08-20T03:06:01.753,3,2452.0
1006,2,2014-08-20T05:43:08.610,11,2452.0
1007,1,2014-08-20T14:12:03.870,-3,867.0
1008,2,2014-08-20T15:34:00.830,3,403.0
1009,2,2014-08-20T15:53:29.403,9,471.0
1010,2,2014-08-20T19:08:39.807,2,2861.0
1013,1,2014-08-20T21:12:49.927,2,375.0
1015,1,2014-08-21T06:31:50.197,2,895.0
1017,1,2014-08-21T10:13:54.130,3,3030.0
1019,2,2014-08-22T09:03:13.333,9,979.0
1020,1,2014-08-22T14:01:23.640,4,3044.0
1021,1,2014-08-22T15:59:07.097,10,3047.0
1022,2,2014-08-22T18:27:04.377,3,941.0
1023,2,2014-08-23T09:19:08.577,4,979.0
1024,1,2014-08-23T13:47:01.907,3,1241.0
1025,1,2014-08-23T13:56:43.813,10,3052.0
1026,2,2014-08-23T14:15:58.660,3,1256.0
1027,2,2014-08-23T15:25:44.903,2,3053.0
1028,1,2014-08-23T16:54:06.380,38,3054.0
1029,1,2014-08-23T19:34:09.417,-3,3057.0
1030,2,2014-08-23T20:05:38.700,4,2452.0
1031,2,2014-08-24T00:46:03.813,2,3051.0
1032,2,2014-08-24T08:22:23.497,12,816.0
1033,2,2014-08-24T11:03:08.773,4,2668.0
1034,1,2014-08-24T17:09:40.510,13,3064.0
1035,2,2014-08-24T22:02:01.050,3,609.0
1036,1,2014-08-25T00:28:09.003,7,3068.0
1037,2,2014-08-25T03:01:09.837,3,3070.0
1038,1,2014-08-25T09:53:13.823,1,1314.0
1039,2,2014-08-25T11:29:35.047,0,979.0
1041,2,2014-08-26T07:14:54.767,6,471.0
1042,1,2014-08-26T07:33:40.080,4,3058.0
1044,1,2014-08-26T14:53:40.647,-6,3097.0
1045,1,2014-08-26T21:37:12.107,2,3050.0
1046,2,2014-08-26T21:51:07.247,3,3100.0
1047,2,2014-08-26T22:48:16.617,3,3101.0
1048,2,2014-08-27T03:41:20.317,3,3050.0
1050,1,2014-08-27T13:01:14.643,10,3108.0
1051,2,2014-08-27T18:33:23.110,2,819.0
1053,1,2014-08-28T01:36:40.540,6,1281.0
1054,2,2014-08-28T06:49:05.210,8,1350.0
1055,2,2014-08-28T11:24:38.743,1,2668.0
1056,2,2014-08-28T16:56:45.577,2,3077.0
1057,2,2014-08-28T18:53:57.297,1,3077.0
1058,1,2014-08-29T01:36:36.320,-2,3128.0
1059,1,2014-08-29T06:00:53.420,7,3055.0
1060,2,2014-08-29T10:42:14.957,2,2668.0
1061,1,2014-08-29T11:40:28.657,1,3133.0
1062,2,2014-08-29T16:19:06.903,5,924.0
1063,2,2014-08-30T17:05:23.197,1,924.0
1064,2,2014-08-30T18:14:05.577,4,924.0
1065,2,2014-08-30T18:36:07.490,10,924.0
1066,2,2014-09-01T00:01:58.917,1,3152.0
1067,2,2014-09-01T00:17:56.070,0,3153.0
1068,2,2014-09-01T08:10:56.967,0,3150.0
1069,1,2014-09-02T03:24:12.793,6,3169.0
1070,1,2014-09-02T08:47:38.737,3,2511.0
1071,1,2014-09-02T09:48:08.150,1,3178.0
1072,2,2014-09-02T14:01:07.407,1,3181.0
1073,1,2014-09-02T19:17:43.210,10,802.0
1074,1,2014-09-02T19:29:07.490,6,676.0
1075,1,2014-09-04T18:13:57.343,4,3203.0
1076,2,2014-09-05T06:17:28.533,4,3211.0
1077,2,2014-09-05T11:00:22.053,4,3213.0
1078,1,2014-09-05T12:08:11.347,13,3215.0
1079,1,2014-09-05T14:47:52.127,3,2920.0
1080,1,2014-09-05T16:34:55.170,3,3216.0
1081,2,2014-09-05T16:36:03.227,1,3152.0
1082,2,2014-09-05T19:13:39.993,4,819.0
1084,2,2014-09-07T01:08:04.330,14,1279.0
1085,2,2014-09-07T08:02:39.670,1,1256.0
1086,1,2014-09-07T22:51:27.490,3,3232.0
1087,2,2014-09-08T00:47:21.590,1,819.0
1088,2,2014-09-08T02:45:42.653,5,609.0
1089,2,2014-09-08T03:07:07.413,2,609.0
1090,1,2014-09-08T14:57:11.223,1,387.0
1091,1,2014-09-08T19:33:00.253,2,3244.0
1092,1,2014-09-08T21:25:26.183,14,2487.0
1094,1,2014-09-09T06:33:00.730,2,3108.0
1095,1,2014-09-09T12:44:16.967,34,3250.0
1096,2,2014-09-09T15:05:46.093,3,819.0
1097,2,2014-09-09T16:58:10.537,8,2487.0
1098,2,2014-09-10T07:33:06.470,1,3259.0
1099,2,2014-09-10T08:15:17.343,34,21.0
1100,1,2014-09-10T14:50:13.720,11,3263.0
1101,2,2014-09-10T15:52:04.743,0,979.0
1102,1,2014-09-11T17:09:52.313,4,2785.0
1103,2,2014-09-12T00:40:07.877,1,819.0
1104,1,2014-09-12T04:22:38.823,1,3279.0
1105,1,2014-09-12T11:06:48.203,2,3283.0
1106,1,2014-09-12T11:48:21.617,9,3284.0
1107,1,2014-09-12T15:20:51.767,35,97.0
1108,1,2014-09-12T16:26:15.827,6,97.0
1109,2,2014-09-12T20:30:51.740,20,816.0
1110,1,2014-09-13T06:33:17.360,6,3289.0
1112,2,2014-09-13T15:36:19.867,24,3294.0
1113,1,2014-09-13T17:13:23.373,2,36.0
1114,2,2014-09-13T18:17:33.253,14,92.0
1118,2,2014-09-15T13:03:44.083,5,97.0
1119,1,2014-09-15T13:14:40.797,5,97.0
1120,2,2014-09-15T18:14:16.180,3,3314.0
1121,2,2014-09-15T20:29:16.620,9,2969.0
1122,2,2014-09-15T22:43:37.583,3,609.0
1123,1,2014-09-16T08:01:35.997,3,3321.0
1124,1,2014-09-16T08:14:06.307,9,3054.0
1125,1,2014-09-16T11:41:48.140,5,3325.0
1126,2,2014-09-16T12:32:10.130,2,1279.0
1127,2,2014-09-16T14:29:41.520,6,3326.0
1128,1,2014-09-16T15:47:17.430,6,3328.0
1129,2,2014-09-16T16:37:33.357,2,3315.0
1131,2,2014-09-17T00:44:19.967,0,609.0
1132,1,2014-09-17T04:49:39.770,1,3336.0
1133,2,2014-09-17T10:16:07.100,1,97.0
1135,1,2014-09-17T13:13:59.147,6,3343.0
1136,2,2014-09-18T01:39:30.063,2,381.0
1137,1,2014-09-18T06:22:13.940,7,2475.0
1138,2,2014-09-18T13:14:37.940,8,816.0
1139,2,2014-09-18T13:51:58.473,1,819.0
1140,2,2014-09-18T19:56:25.827,4,816.0
1141,1,2014-09-19T02:34:04.093,8,3057.0
1142,2,2014-09-19T07:15:13.803,5,97.0
1143,1,2014-09-19T09:08:55.180,14,3360.0
1144,2,2014-09-19T11:38:36.150,5,3361.0
1145,2,2014-09-19T12:39:23.103,10,1256.0
1146,2,2014-09-19T22:51:43.883,2,1279.0
1147,1,2014-09-20T02:22:07.510,2,1138.0
1148,2,2014-09-21T06:01:41.097,1,3376.0
1149,1,2014-09-22T15:48:32.697,2,3054.0
1150,2,2014-09-23T02:20:24.670,3,1237.0
1151,1,2014-09-23T03:34:35.750,3,3390.0
1152,2,2014-09-23T13:51:24.650,1,819.0
1153,2,2014-09-23T20:39:29.810,1,3400.0
1154,1,2014-09-23T20:58:01.027,3,3400.0
1155,1,2014-09-24T16:25:48.803,3,3411.0
1159,1,2014-09-25T08:40:59.467,36,3167.0
1160,2,2014-09-25T15:02:45.533,1,3430.0
1161,2,2014-09-25T15:20:18.660,2,3430.0
1162,2,2014-09-25T15:29:00.877,2,3430.0
1163,2,2014-09-25T17:33:09.617,7,1256.0
1164,2,2014-09-25T18:48:12.303,1,381.0
1165,1,2014-09-25T20:18:46.880,6,3433.0
1166,1,2014-09-26T06:56:26.913,2,3436.0
1167,2,2014-09-26T07:47:45.600,1,1256.0
1168,2,2014-09-26T08:51:46.727,0,979.0
1169,2,2014-09-26T11:39:07.313,46,1279.0
1171,2,2014-09-26T16:15:05.580,0,3412.0
1172,1,2014-09-27T13:14:16.710,2,1097.0
1173,1,2014-09-27T21:58:42.477,1,3445.0
1174,1,2014-09-28T12:51:43.823,4,295.0
1175,2,2014-09-29T00:20:24.093,2,1256.0
1176,2,2014-09-29T00:28:26.413,7,924.0
1177,1,2014-09-29T14:52:48.130,6,3459.0
1178,2,2014-09-29T17:46:58.617,2,3466.0
1179,2,2014-09-29T20:31:49.387,1,609.0
1180,2,2014-09-29T22:45:38.623,1,21.0
1181,1,2014-09-30T09:43:24.153,-1,3473.0
1182,2,2014-09-30T14:29:06.307,1,515.0
1183,1,2014-09-30T19:53:20.163,2,3482.0
1184,2,2014-09-30T20:12:32.870,0,890.0
1185,1,2014-10-01T10:32:32.960,2,2471.0
1186,1,2014-10-01T13:26:52.037,11,3498.0
1188,2,2014-10-01T14:44:35.467,2,403.0
1189,1,2014-10-01T18:11:26.220,3,3503.0
1190,1,2014-10-01T19:51:21.220,4,3504.0
1191,1,2014-10-02T03:30:37.930,4,3506.0
1192,1,2014-10-02T06:18:11.397,5,3507.0
1193,2,2014-10-02T08:17:03.253,3,3457.0
1194,2,2014-10-02T08:58:18.340,2,24.0
1195,1,2014-10-02T13:06:22.433,2,3503.0
1196,1,2014-10-02T17:32:42.003,2,3510.0
1197,1,2014-10-02T23:15:27.050,11,3513.0
1198,2,2014-10-03T00:25:48.490,12,3514.0
1199,2,2014-10-03T11:22:55.273,1,2576.0
1200,2,2014-10-03T11:39:11.240,2,1241.0
1202,2,2014-10-03T16:07:30.327,5,11.0
1203,2,2014-10-03T18:05:13.163,7,984.0
1204,1,2014-10-03T20:12:24.427,-1,3436.0
1205,1,2014-10-04T07:50:11.633,1,3526.0
1206,2,2014-10-04T15:52:44.370,1,51.0
1207,2,2014-10-04T19:37:51.523,3,3530.0
1208,1,2014-10-04T19:49:53.543,3,3530.0
1209,2,2014-10-04T19:55:31.480,1,3530.0
1210,2,2014-10-04T20:09:17.547,0,3530.0
1212,2,2014-10-05T05:01:03.437,0,381.0
1213,1,2014-10-05T05:12:13.633,4,3539.0
1214,1,2014-10-05T06:25:27.303,11,3540.0
1216,1,2014-10-06T12:00:55.303,9,3550.0
1220,2,2014-10-06T19:38:00.207,4,3466.0
1221,2,2014-10-06T19:54:57.197,2,3466.0
1222,2,2014-10-06T23:38:17.523,1,381.0
1223,1,2014-10-07T17:27:22.063,4,3568.0
1224,2,2014-10-07T18:09:19.433,4,3568.0
1225,1,2014-10-08T10:42:41.833,2,3580.0
1226,2,2014-10-08T13:37:27.357,0,3232.0
1227,1,2014-10-08T16:17:11.663,8,3583.0
1229,1,2014-10-09T01:41:11.797,7,3587.0
1230,2,2014-10-09T01:57:41.010,5,24.0
1231,2,2014-10-09T02:24:07.640,5,381.0
1232,2,2014-10-09T02:35:24.533,3,381.0
1234,2,2014-10-09T10:50:39.197,1,3596.0
1235,2,2014-10-09T10:58:02.557,2,3596.0
